Situação;Descrição;Código;"Família de Produto";"Código NCM";"Preço Unitário de Venda";"Estoque Físico";Reservado;"Estoque Disponível";Unidade;"Peso Líquido";"Peso Bruto";Altura;Largura;Profundidade;Marca;Modelo;"Dias de Garantia";"Dias de Crossdocking";"Cupom Fiscal (PDV)";Marketplace;"Tipo do Item (Bloco K)";"Origem da Mercadoria";"Preço Tabelado (Pauta)";"Produzido em Escala Relevante";"CNPJ Fabricante";Características;"Leadtime de Ressuprimento";Inclusão;"Última Alteração";"Incluído por";"Alterado por"
Inativo;"Lv. Mariologia Social O Significado da Virgem para a Sociedade - Clodovis M. Boff";5660;;4901.10.00;84,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:11";"Ilana Antão";"Fernanda Jovial"
Inativo;"EB - Enchei-vos - Seminario de Vida no Espirito Santo";566;;4901.10.00;24,700000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:40:53";"2025-02-25 17:35:11";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Historia de Israel - J. Bright";5659;;4901.10.00;91,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:22";"2025-02-25 17:35:11";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Midia e Poder Simbolico - Luis Mauro Sa Martino";5658;;4901.10.00;34,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Ecologia: Cuidar da Vida e da Integridade da Criacao Curso de Verao Ano XX - Paulus";5657;;4901.10.00;27,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:22";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Pedi ao Dono da Messe que Mande Operarios  Paulus";5656;;4901.10.00;10,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:24";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Vida Religiosa Carisma e Missao Profetica - Felicisimo Martinez Diez";5655;;4901.10.00;45,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:26";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Evangelho de Marcos para uma Catequese com Adultos - Jose Bortolini";5654;;4901.10.00;32,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Escatologia do Mundo O Projeto Cosmico de Deus Escatologia II - Renold J. Blank";5653;;4901.10.00;40,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:22";"2025-02-25 17:35:12";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Igreja? Quanta Conversa Fiada! - Javier M. Suescun";5652;;4901.10.00;25,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:20";"2025-02-25 17:35:13";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Dom da Lei Kant e o Enigma da Etica - Jacob Rogozinski";5651;;4901.10.00;53,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:13";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Em Defesa da Vida - Elismar Santander";5650;;4901.10.00;8,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:22";"2025-02-25 17:35:13";"Ilana Antão";"Fernanda Jovial"
Inativo;"EB Cinco Paes e Dois Peixinhos Vol. II";565;;4901.10.00;18,200000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 17:12:12";"2025-02-25 17:35:13";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Cartas Marcadas - Pedro Casaldaliga";5649;;4901.10.00;25,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:13";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Fator Amizade Como Cativar as Pessoas de quem Voce Gosta  Alan Loy McGinnis";5647;;4901.10.00;34,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:14";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Nos e Voce Dinamicas e Vivencias para Noivos -Sonia Biffi e Rosabel De Chiaro";5646;;4901.10.00;21,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:14";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Patristica Santo Agostinho Explicacao de Alguma Proposicoes da Carta aos Romanos... - Paulus";5645;;4901.10.00;43,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:24";"2025-02-25 17:35:14";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. As Ciencias das Religioes - Giovanni Filoramo e Carlo Prandi";5644;;4901.10.00;38,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:14";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Curso de Preparacao para o Batismo - Jose Carlos Pereira";5643;;4901.10.00;17,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:14";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Introducao a Filosofia da Natureza - Hans Dieter Mutschler";5641;;4901.10.00;30,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:05";"2025-02-25 17:35:15";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Fenomenologia da Opiniao Publica A Teoria Hegeliana - Agemir Bavaresco";5640;;4901.10.00;18,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:01";"2025-02-25 17:35:15";"Ilana Antão";"Fernanda Jovial"
Inativo;"EB Cinco Paes e Dois Peixinhos Vol. I";564;;4901.10.00;16,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 17:32:11";"2026-07-08 09:58:09";"Ilana Antão";Guilherme
Inativo;"Lv. Curso para Orientadores Vocacionais Caderno Vocacional 27 - Adriano Pighetti e Jaci Dutra Pessoa";5639;;4901.10.00;7,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:03";"2025-02-25 17:35:15";"Ilana Antão";"Fernanda Jovial"
Inativo;"EB - Alfa e Omega - Antigo Testamento Vol. II";563;;4901.10.00;7,800000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-22 12:36:07";"2025-02-25 17:35:15";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Justica Novo Rosto da Paz - Adriano Sella";5625;;4901.10.00;35,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:20";"2025-02-25 17:35:16";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Catequese com Adultos e Catecumenato Historia e Proposta - Irmao Nery";5624;;4901.10.00;18,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:16";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Perca Tempo E no Lento que a Vida Acontece - Ciro Marcondes Filho";5623;;4901.10.00;24,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:25";"2025-02-25 17:35:16";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Nossa Esprtitualidade - Dom Pedro Casaldaliga";5622;;4901.10.00;11,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:16";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Sempre Discipulo de Cristo Retiro Espiritual do Papa e da Curia Romana - Cardeal Dom Claudio Hummes";5621;;4901.10.00;26,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:25";"2025-02-25 17:35:16";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Terceiro Livro do Catequizando Catequese com Coroinhas e Acolitos - Irma Mary Donzellini";5619;;4901.10.00;6,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:26";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Rumo a V Conferencia do Episcopado da America Latina e do Caribe - CNBB";5618;;4901.10.00;8,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:25";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Manual da Catequetica - Celam";5616;;4901.10.00;38,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:23";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Codigo de Direito Canonico e o Ecumenismo Implicacoes Ecumenicas da Atual Legisacao Canonica - Edicoes Loyola";5615;;4901.10.00;19,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:06";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Historias de Gente que Ensina e Aprende Contos para Repensar a Educacao - Andrea Ramal";5614;;4901.10.00;17,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:04";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Pai Nosso Meditacoes - Rubem Alves";5613;;4901.10.00;27,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:24";"2025-02-25 17:35:17";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Educacao da Fe: Missao da Familia e da Comunidade Cadernos Catequeticos n  1 - Paulus";5612;;4901.10.00;11,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:18";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Espiritualidade do Animador de Comunidade - Paulus";5611;;4901.10.00;14,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:18";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Orientacoes para Ministros Extraordinarios da Comunhao - Valter M. Goedert";5610;;4901.10.00;22,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:24";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. CP - Vos Quem Dizeis, Quem Eu Sou? - Moyses Azevedo";561;;4901.10.00;16,184800;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:40:53";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Dialogo com a Cidade - Dom Claudio Cardeal Hummes";5609;;4901.10.00;44,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Profetas e Profecias Numa Visao Interdisciplinar e Contemporanea - Edicoes Loyola";5606;;4901.10.00;15,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:07";"2025-02-25 17:35:18";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Deus Nao e Solitario A Trindade na Vida dos Cristaos - Jean Noel Brzancon";5605;;4901.10.00;21,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:03";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Partir de Cristo um Renovado Compromisso da Vida Consagrada no Terceiro Milenio - Edicoes Loyola";5604;;4901.10.00;4,200000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:07";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Virtudes - Edicoes Loyola";5603;;4901.10.00;23,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:08";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Envelhecer com Dignidade - Ir. Gema Destefani";5602;;4901.10.00;16,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:03";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Historia do Pensamento Comunicacional - Jose Marques de Melo";5601;;4901.10.00;39,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:22";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Construir o Matrimonio na Pos Modernidade - Christiane E. Blank";5600;;4901.10.00;34,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:21";"2025-02-25 17:35:19";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Jesus Nossa Mistica - Pe. Marcos de Lima";5599;;4901.10.00;20,800000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:05";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Casais em Segunda Uniao Uma Experiencia Pioneira - Joao Bosco Oliveira e Aparecida de Fatima Fonsrca Oliveira";5598;;4901.10.00;38,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:02";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Etica da Sexualidade - Marciano Vidal";5597;;4901.10.00;37,600000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:04";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Deus onde Estas? A Busca de Deus numa Sociedade Fragmentada - Edicoes Loyola";5593;;4901.10.00;16,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 17:24:03";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Patristica  Sao Joao Crisostomo Comentario as Cartas de Sao Paulo 1 - Paulus";5592;;4901.10.00;98,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:24";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Setoriais da Comunidade Shalom";559;;4901.10.00;5,770000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 18:43:15";"2025-02-25 17:35:20";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Projeto de Vida Pessoal - Dra. Silvia";558;;4901.10.00;11,700000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 17:20:46";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Orando a Sao Miguel Arcanjo - Pe. Antonio Furtado";557;;4901.10.00;8,450000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:40:51";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Oficio da Imaculda Conceicao";556;;4901.10.00;8,385000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:40:53";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Taipa da Injustica Esbanjamento Economico, Drama Social e Holocausto Ecologico em Itaipu - Juvencio Mazzarollo";5551;;4901.10.00;26,600000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:42";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. As Paixoes Antigas e Medievais Teorias e Criticas das Paixoes - Bernard B., Pierre Francois M. e Laurence R.";5550;;4901.10.00;49,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:42";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Um Corpo para Compreender e Aprender - Veronique Girard e Marie Joseph Chalvin";5549;;4901.10.00;40,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:46";"2025-02-25 17:35:21";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. As Praticas do Eu - Charles Larmore";5548;;4901.10.00;39,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:42";"2025-02-25 17:35:22";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Estou Ensinando Bem? Estrategias de Auto-avaliacao para Professores - Vesna Nikolice Hanna Cabaj";5547;;4901.10.00;41,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:43";"2025-02-25 17:35:22";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Negro e Negritude - Julio Maria Neres, Mauricio Cardose e Monica Markunas";5541;;4901.10.00;29,300000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:45";"2025-02-25 17:35:22";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Sabedoria da Paz Etica e To-logica em Emmanuel Levinas - Nilo Ribeiro Junior";5540;;4901.10.00;73,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:42";"2025-02-25 17:35:22";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Rosario Comentado Papa Joao Paulo II";554;;4901.10.00;5,785000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:45:22";"2025-02-25 17:35:22";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Um Clone de si Mesmo? A Ciencia e a Etica da Clonagem - Arlete Judith Klotzko";5539;;4901.10.00;21,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:46";"2025-02-25 17:35:23";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Construir Confianca Etca da Empres na Sociedade da Informacao e das Comunicacoes - Adela Cortina";5538;;4901.10.00;31,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:43";"2025-02-25 17:35:23";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Ministerio Terapeutico da Igreja Programas Praticos para Ministerios de Saude - Abigail Rian Evans";5537;;4901.10.00;41,300000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:45";"2025-02-25 17:35:23";"Ilana Antão";"Fernanda Jovial"
